star,Slope
0,0.0007000000000004405
1,0.00040000000000044037
2,-0.0018999999999995602
3,-0.0022999999999995598
4,0.0006000000000004405
5,0.00040000000000044037
6,0.0013000000000004408
7,0.0005000000000004404
8,-0.0003999999999995596
9,0.0003000000000004404
10,0.0005000000000004404
11,-0.0003999999999995596
12,0.00010000000000044038
13,0.00010000000000044038
14,0.00040000000000044037
15,0.0006000000000004405
16,4.4037581740929976e-16
17,4.4037581740929976e-16
19,0.0009000000000004406
20,-0.00019999999999955963
21,0.0008000000000004405
22,4.4037581740929976e-16
23,4.4037581740929976e-16
24,0.0006000000000004405
25,-0.0003999999999995596
26,0.0008000000000004405
27,0.0005000000000004404
28,-0.0006999999999995597
29,-0.0003999999999995596
30,0.0005000000000004404
31,-9.999999999955963e-05
32,0.0003000000000004404
33,0.0011000000000004407
34,-9.999999999955963e-05
35,-0.00149999999999956
36,-0.0003999999999995596
37,0.0010000000000004406
38,-0.0003999999999995596
39,0.00460000000000044
40,4.4037581740929976e-16
41,-0.0002999999999995596
42,0.0008000000000004405
43,-0.0007999999999995597
44,0.0010000000000004406
45,-0.0004999999999995596
46,-0.0016999999999995602
47,0.0013000000000004408
48,-0.0017999999999995602
49,0.00020000000000044039
50,-0.00129999999999956
51,0.0005000000000004404
52,0.0005000000000004404
55,0.001900000000000441
56,0.0013000000000004408
57,0.0005000000000004404
58,0.0003000000000004404
59,-0.0018999999999995602
60,0.0009000000000004406
61,-0.0017999999999995602
62,0.0007000000000004405
63,0.0009000000000004406
64,0.00020000000000044039
65,-0.0003999999999995596
66,0.0012000000000004407
67,-0.00139999999999956
68,-0.0002999999999995596
69,0.0007000000000004405
70,0.00010000000000044038
71,0.0010000000000004406
72,0.0015000000000004409
73,-0.0004999999999995596
74,0.0008000000000004405
76,-0.0004999999999995596
77,0.001900000000000441
78,0.0003000000000004404
79,-9.999999999955963e-05
80,-9.999999999955963e-05
81,0.0007000000000004405
82,-0.0005999999999995597
83,-0.00129999999999956
84,0.00040000000000044037
85,0.0008000000000004405
86,-0.0004999999999995596
88,-0.0002999999999995596
89,0.0011000000000004407
90,-0.0003999999999995596
91,-0.0003999999999995596
92,0.00040000000000044037
94,-0.0002999999999995596
95,-0.0002999999999995596
96,-0.0002999999999995596
97,0.00010000000000044038
98,-0.0010999999999995599
99,-0.0007999999999995597
100,0.0006000000000004405
102,0.0011000000000004407
103,-0.0010999999999995599
104,-0.00019999999999955963
105,0.0007000000000004405
106,0.0006000000000004405
108,-9.999999999955963e-05
110,0.0005000000000004404
112,0.0009000000000004406
113,0.00010000000000044038
114,0.0010000000000004406
116,-0.0007999999999995597
117,-0.0010999999999995599
118,0.0010000000000004406
119,0.0005000000000004404
120,0.0013000000000004408
121,0.0010000000000004406
122,-0.0002999999999995596
123,0.0012000000000004407
124,0.0007000000000004405
125,4.4037581740929976e-16
126,4.4037581740929976e-16
127,-0.0006999999999995597
128,-0.00019999999999955963
129,-9.999999999955963e-05
130,0.0010000000000004406
131,0.0003000000000004404
132,0.0006000000000004405
133,-0.00139999999999956
135,0.0006000000000004405
136,-0.0003999999999995596
138,4.4037581740929976e-16
139,-0.0017999999999995602
140,-0.0019999999999995603
141,-0.0003999999999995596
143,-0.00019999999999955963
144,4.4037581740929976e-16
145,-0.00129999999999956
147,-0.0017999999999995602
148,-0.00149999999999956
149,-0.0004999999999995596
151,0.00020000000000044039
152,-0.0005999999999995597
153,-0.00149999999999956
154,0.0007000000000004405
155,0.00020000000000044039
156,0.001700000000000441
157,-0.0009999999999995598
158,-0.0003999999999995596
159,0.0005000000000004404
160,0.00020000000000044039
161,-0.0005999999999995597
163,-0.0006999999999995597
164,0.0003000000000004404
165,0.0005000000000004404
166,0.0009000000000004406
168,0.0013000000000004408
169,-0.00019999999999955963
170,4.4037581740929976e-16
171,0.00020000000000044039
172,0.0010000000000004406
173,0.0015000000000004409
174,0.0011000000000004407
175,0.00010000000000044038
177,-0.0018999999999995602
178,0.0013000000000004408
179,0.0007000000000004405
181,0.002100000000000441
182,0.00040000000000044037
185,-0.00019999999999955963
186,0.00040000000000044037
187,0.00020000000000044039
188,0.0006000000000004405
189,-0.00219999999999956
190,0.0008000000000004405
191,0.0012000000000004407
193,0.0007000000000004405
194,0.002000000000000441
195,0.0010000000000004406
198,0.0007000000000004405
199,0.0007000000000004405
200,-0.0004999999999995596
201,-0.0002999999999995596
202,0.0010000000000004406
203,0.0007000000000004405
205,-0.0030999999999995584
206,-0.0016999999999995602
207,0.0008000000000004405
209,0.0003000000000004404
210,0.0003000000000004404
211,0.001800000000000441
212,0.003200000000000439
215,-0.0019999999999995603
216,0.0009000000000004406
217,0.00010000000000044038
219,0.00010000000000044038
220,-0.0004999999999995596
221,-9.999999999955963e-05
222,0.00010000000000044038
223,-0.00119999999999956
224,0.00020000000000044039
225,4.4037581740929976e-16
226,0.00020000000000044039
227,0.00010000000000044038
229,0.0010000000000004406
230,0.0012000000000004407
231,0.0009000000000004406
232,0.0011000000000004407
233,0.0006000000000004405
234,-0.00019999999999955963
235,0.0008000000000004405
236,-0.00119999999999956
237,-0.0004999999999995596
238,0.0008000000000004405
239,0.0007000000000004405
240,0.00020000000000044039
241,0.00010000000000044038
242,-0.0003999999999995596
243,0.00040000000000044037
244,0.0007000000000004405
245,0.00020000000000044039
246,0.0010000000000004406
247,0.0003000000000004404
248,-0.00159999999999956
249,-0.0009999999999995598
250,0.0009000000000004406
251,-0.00149999999999956
253,-0.00129999999999956
255,0.0014000000000004408
258,0.0008000000000004405
259,-0.0002999999999995596
260,0.0013000000000004408
262,0.0008000000000004405
263,-0.0003999999999995596
264,0.0013000000000004408
265,
266,0.0003000000000004404
267,0.0009000000000004406
268,-0.0003999999999995596
269,0.0007000000000004405
270,0.00010000000000044038
271,0.0003000000000004404
272,0.00010000000000044038
273,0.00010000000000044038
274,0.0013000000000004408
276,0.00020000000000044039
277,-0.00019999999999955963
279,-0.0010999999999995599
281,-0.0009999999999995598
282,0.0006000000000004405
284,0.0007000000000004405
285,4.4037581740929976e-16
287,-0.00019999999999955963
289,0.0014000000000004408
290,0.0003000000000004404
294,0.00020000000000044039
296,0.0003000000000004404
297,0.0006000000000004405
298,0.0006000000000004405
299,0.0012000000000004407
300,0.001800000000000441
301,0.0006000000000004405
302,0.0006000000000004405
303,-0.00019999999999955963
305,4.4037581740929976e-16
306,0.0013000000000004408
307,0.0008000000000004405
308,0.0008000000000004405
309,0.0008000000000004405
310,0.0003000000000004404
311,0.00040000000000044037
312,0.0015000000000004409
313,0.0007000000000004405
314,0.0005000000000004404
315,0.0005000000000004404
316,-0.0003999999999995596
317,0.0005000000000004404
318,-0.0002999999999995596
319,0.00010000000000044038
321,-0.0004999999999995596
323,0.00040000000000044037
324,0.0007000000000004405
325,0.0010000000000004406
326,0.00040000000000044037
327,0.0006000000000004405
328,0.0006000000000004405
329,0.0007000000000004405
331,-0.00019999999999955963
332,0.0003000000000004404
333,0.0010000000000004406
334,0.0008000000000004405
335,0.0003000000000004404
336,0.0008000000000004405
337,0.0007000000000004405
338,-9.999999999955963e-05
339,-0.0007999999999995597
340,0.0010000000000004406
341,-9.999999999955963e-05
342,-0.0002999999999995596
345,0.0012000000000004407
346,0.00010000000000044038
347,0.0003000000000004404
348,0.0006000000000004405
349,0.00040000000000044037
350,-0.0006999999999995597
